29,573,00000,000000,0000,DISTRICT,Mandya,Total,428625,1805769,905085,900684,172685,89063,83622,265294,131675,133619,22402,11310,11092,1149649,638668,510981,656120,266417,389703,871408,575203,296205,714901,514148,200753,350990,273975,77015,147093,78180,68913,11266,6914,4352,205552,155079,50473,156507,61055,95452,37991,12065,25926,69066,23042,46024,6568,2547,4021,42882,23401,19481,137169,52919,84250,32096,9970,22126,63720,21150,42570,5110,1908,3202,36243,19891,16352,19338,8136,11202,5895,2095,3800,5346,1892,3454,1458,639,819,6639,3510,3129,934361,329882,604479
29,573,00000,000000,0000,DISTRICT,Mandya,Rural,355271,1497407,751243,746164,141058,72792,68266,221943,110241,111702,17361,8814,8547,919289,517904,401385,578118,233339,344779,749665,484296,265369,609829,432897,176932,343911,267693,76218,141647,74824,66823,8758,5734,3024,115513,84646,30867,139836,51399,88437,37625,11818,25807,66210,21734,44476,5146,2104,3042,30855,15743,15112,123080,44639,78441,31755,9736,22019,61122,19944,41178,3970,1582,2388,26233,13377,12856,16756,6760,9996,5870,2082,3788,5088,1790,3298,1176,522,654,4622,2366,2256,747742,266947,480795
29,573,00000,000000,0000,DISTRICT,Mandya,Urban,73354,308362,153842,154520,31627,16271,15356,43351,21434,21917,5041,2496,2545,230360,120764,109596,78002,33078,44924,121743,90907,30836,105072,81251,23821,7079,6282,797,5446,3356,2090,2508,1180,1328,90039,70433,19606,16671,9656,7015,366,247,119,2856,1308,1548,1422,443,979,12027,7658,4369,14089,8280,5809,341,234,107,2598,1206,1392,1140,326,814,10010,6514,3496,2582,1376,1206,25,13,12,258,102,156,282,117,165,2017,1144,873,186619,62935,123684
29,573,05546,000000,0000,SUB-DISTRICT,Krishnarajpet,Total,61035,260479,130241,130238,24710,12607,12103,33726,16788,16938,6050,3066,2984,165413,93631,71782,95066,36610,58456,130045,84730,45315,103225,77246,25979,69233,54881,14352,14635,7770,6865,1452,1008,444,17905,13587,4318,26820,7484,19336,8194,2201,5993,11752,2679,9073,1129,344,785,5745,2260,3485,23777,6371,17406,6935,1870,5065,11058,2402,8656,922,270,652,4862,1829,3033,3043,1113,1930,1259,331,928,694,277,417,207,74,133,883,431,452,130434,45511,84923
29,573,05546,000000,0000,SUB-DISTRICT,Krishnarajpet,Rural,54766,234533,117259,117274,22071,11252,10819,29691,14803,14888,5620,2859,2761,146011,83300,62711,88522,33959,54563,120060,77200,42860,94585,70452,24133,67731,53716,14015,13729,7229,6500,1302,906,396,11823,8601,3222,25475,6748,18727,8144,2169,5975,11321,2454,8867,900,279,621,5110,1846,3264,22556,5698,16858,6897,1844,5053,10655,2190,8465,724,215,509,4280,1449,2831,2919,1050,1869,1247,325,922,666,264,402,176,64,112,830,397,433,114473,40059,74414
29,573,05546,000000,0000,SUB-DISTRICT,Krishnarajpet,Urban,6269,25946,12982,12964,2639,1355,1284,4035,1985,2050,430,207,223,19402,10331,9071,6544,2651,3893,9985,7530,2455,8640,6794,1846,1502,1165,337,906,541,365,150,102,48,6082,4986,1096,1345,736,609,50,32,18,431,225,206,229,65,164,635,414,221,1221,673,548,38,26,12,403,212,191,198,55,143,582,380,202,124,63,61,12,6,6,28,13,15,31,10,21,53,34,19,15961,5452,10509
29,573,05546,613361,0000,VILLAGE,Gondihalli,Rural,217,925,454,471,95,48,47,100,54,46,0,0,0,553,313,240,372,141,231,537,299,238,338,259,79,271,213,58,25,13,12,2,0,2,40,33,7,199,40,159,187,35,152,9,4,5,0,0,0,3,1,2,160,32,128,149,27,122,9,4,5,0,0,0,2,1,1,39,8,31,38,8,30,0,0,0,0,0,0,1,0,1,388,155,233
29,573,05546,613362,0000,VILLAGE,Madapuranala,Rural,18,62,31,31,4,3,1,49,24,25,0,0,0,38,20,18,24,11,13,36,19,17,27,15,12,26,14,12,0,0,0,0,0,0,1,1,0,9,4,5,0,0,0,9,4,5,0,0,0,0,0,0,9,4,5,0,0,0,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,14
29,573,05546,613363,0000,VILLAGE,Madapura,Rural,413,1509,732,777,129,59,70,61,26,35,139,69,70,1024,578,446,485,154,331,945,529,416,858,510,348,709,432,277,50,14,36,9,7,2,90,57,33,87,19,68,21,6,15,28,3,25,6,2,4,32,8,24,84,18,66,21,6,15,28,3,25,3,1,2,32,8,24,3,1,2,0,0,0,0,0,0,3,1,2,0,0,0,564,203,361
29,573,05546,613364,0000,VILLAGE,Halemadapura,Rural,83,356,173,183,34,14,20,9,5,4,0,0,0,238,137,101,118,36,82,220,117,103,217,116,101,213,115,98,0,0,0,1,0,1,3,1,2,3,1,2,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,136,56,80
