01,014,00000,000000,0000,DISTRICT,Anantnag,Total,153640,1078692,559767,518925,208538,113278,95260,1826,1811,15,116006,60990,55016,545532,324417,221115,533160,235350,297810,389684,244032,145652,176800,158226,18574,36670,32499,4171,19664,18073,1591,5352,3974,1378,115114,103680,11434,212884,85806,127078,104287,28184,76103,56700,34372,22328,10970,2923,8047,40927,20327,20600,131908,61700,70208,58576,18117,40459,37097,25062,12035,6580,2087,4493,29655,16434,13221,80976,24106,56870,45711,10067,35644,19603,9310,10293,4390,836,3554,11272,3893,7379,689008,315735,373273
01,014,00000,000000,0000,DISTRICT,Anantnag,Rural,117648,795805,411012,384793,161396,87685,73711,1383,1371,12,113575,59636,53939,375859,225013,150846,419946,185999,233947,295948,175987,119961,119147,106923,12224,34234,30273,3961,17556,16180,1376,3836,2936,900,63521,57534,5987,176801,69064,107737,90288,24191,66097,50037,29625,20412,8942,2142,6800,27534,13106,14428,109988,49701,60287,51827,15765,36062,33207,21906,11301,5247,1552,3695,19707,10478,9229,66813,19363,47450,38461,8426,30035,16830,7719,9111,3695,590,3105,7827,2628,5199,499857,235025,264832
01,014,00000,000000,0000,DISTRICT,Anantnag,Urban,35992,282887,148755,134132,47142,25593,21549,443,440,3,2431,1354,1077,169673,99404,70269,113214,49351,63863,93736,68045,25691,57653,51303,6350,2436,2226,210,2108,1893,215,1516,1038,478,51593,46146,5447,36083,16742,19341,13999,3993,10006,6663,4747,1916,2028,781,1247,13393,7221,6172,21920,11999,9921,6749,2352,4397,3890,3156,734,1333,535,798,9948,5956,3992,14163,4743,9420,7250,1641,5609,2773,1591,1182,695,246,449,3445,1265,2180,189151,80710,108441
01,014,00053,000000,0000,SUB-DISTRICT,Pahalgam,Total,19277,119884,62190,57694,23192,12138,11054,66,66,0,24543,12716,11827,49474,31311,18163,70410,30879,39531,47509,29714,17795,20582,19133,1449,4286,4039,247,3940,3758,182,421,321,100,11935,11015,920,26927,10581,16346,14274,3162,11112,7973,5169,2804,777,150,627,3903,2100,1803,20003,8152,11851,10911,2343,8568,5477,3931,1546,460,115,345,3155,1763,1392,6924,2429,4495,3363,819,2544,2496,1238,1258,317,35,282,748,337,411,72375,32476,39899
01,014,00053,000000,0000,SUB-DISTRICT,Pahalgam,Rural,17300,104101,53290,50811,20997,10961,10036,0,0,0,24334,12590,11744,40943,25383,15560,63158,27907,35251,40929,24627,16302,16275,15106,1169,4115,3874,241,3718,3589,129,364,301,63,8078,7342,736,24654,9521,15133,13806,3028,10778,7118,4703,2415,638,143,495,3092,1647,1445,18706,7408,11298,10591,2222,8369,5201,3682,1519,396,109,287,2518,1395,1123,5948,2113,3835,3215,806,2409,1917,1021,896,242,34,208,574,252,322,63172,28663,34509
01,014,00053,000000,0000,SUB-DISTRICT,Pahalgam,Urban,1977,15783,8900,6883,2195,1177,1018,66,66,0,209,126,83,8531,5928,2603,7252,2972,4280,6580,5087,1493,4307,4027,280,171,165,6,222,169,53,57,20,37,3857,3673,184,2273,1060,1213,468,134,334,855,466,389,139,7,132,811,453,358,1297,744,553,320,121,199,276,249,27,64,6,58,637,368,269,976,316,660,148,13,135,579,217,362,75,1,74,174,85,89,9203,3813,5390
01,014,00053,003517,0000,VILLAGE,Arow,Rural,204,638,369,269,94,40,54,0,0,0,201,106,95,294,227,67,344,142,202,244,236,8,218,211,7,1,0,1,78,78,0,0,0,0,139,133,6,26,25,1,0,0,0,18,17,1,0,0,0,8,8,0,26,25,1,0,0,0,18,17,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,133,261
01,014,00053,003518,0000,VILLAGE,Mandlana,Rural,76,394,203,191,58,23,35,0,0,0,35,18,17,196,137,59,198,66,132,125,116,9,94,89,5,0,0,0,1,1,0,3,3,0,90,85,5,31,27,4,0,0,0,0,0,0,0,0,0,31,27,4,28,25,3,0,0,0,0,0,0,0,0,0,28,25,3,3,2,1,0,0,0,0,0,0,0,0,0,3,2,1,269,87,182
01,014,00053,003519,0000,VILLAGE,Lari Pora,Rural,274,2216,1073,1143,469,241,228,0,0,0,169,85,84,731,437,294,1485,636,849,752,472,280,350,345,5,3,2,1,2,2,0,0,0,0,345,341,4,402,127,275,233,34,199,89,84,5,69,3,66,11,6,5,122,24,98,90,5,85,15,14,1,8,1,7,9,4,5,280,103,177,143,29,114,74,70,4,61,2,59,2,2,0,1464,601,863
01,014,00053,003520,0000,VILLAGE,Fraslana,Rural,135,812,402,410,155,76,79,0,0,0,0,0,0,334,210,124,478,192,286,207,202,5,205,201,4,2,1,1,0,0,0,0,0,0,203,200,3,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,200,405
